direction,matched_control,seed,horizon,relative_origin,period,transition_advantage_vs_frozen_local,transition_advantage_vs_frozen_all_pre,control_advantage_vs_frozen_local,control_advantage_vs_frozen_all_pre,excess_advantage_vs_frozen_local,excess_advantage_vs_frozen_all_pre
low_to_high_roughness,stable_low_roughness,0,3,18,early,-1.869516233937718e-05,-1.829608344411371e-05,0.02211637115294046,0.022125537518689925,-0.02213506631527984,-0.02214383360213404
low_to_high_roughness,stable_low_roughness,0,3,21,early,-0.0001409013168362505,-0.00012008213265873868,0.002359454956086471,0.0023640684606373585,-0.0025003562729227213,-0.0024841505932960972
low_to_high_roughness,stable_low_roughness,0,3,24,early,-2.2277730062914003e-05,-1.260594316693231e-05,0.02062160943660324,0.02061862703271322,-0.020643887166666153,-0.020631232975880154
low_to_high_roughness,stable_low_roughness,0,3,27,early,-4.1863656577864616e-05,-1.1118432100561126e-05,0.0033095662300470056,0.0033055456847321356,-0.0033514298866248703,-0.0033166641168326967
low_to_high_roughness,stable_low_roughness,0,3,30,early,1.916183872507915e-05,0.00017669713867685122,0.046535283166705466,0.04657376212045053,-0.046516121327980386,-0.04639706498177368
low_to_high_roughness,stable_low_roughness,0,3,33,early,0.02827574185073256,0.02835926027464783,0.009531102539239916,0.009546221100684676,0.018744639311492645,0.018813039173963153
low_to_high_roughness,stable_low_roughness,0,3,36,mid,-0.07934469966751279,-0.07944144232914274,-0.051028712463886516,-0.05109490338511291,-0.02831598720362627,-0.02834653894402983
low_to_high_roughness,stable_low_roughness,0,3,39,mid,0.013942577562057579,0.014009833516271997,0.02536048125006768,0.025399330046574964,-0.0114179036880101,-0.011389496530302967
low_to_high_roughness,stable_low_roughness,0,3,42,mid,0.011947506552311589,0.011990816174807552,-0.008847734797470946,-0.008781360358542212,0.020795241349782535,0.020772176533349763
low_to_high_roughness,stable_low_roughness,0,3,45,mid,-0.018894472689699682,-0.019017269234621104,0.07051102936713466,0.0704350797215596,-0.08940550205683434,-0.0894523489561807
low_to_high_roughness,stable_low_roughness,0,3,48,mid,0.00032952986818907126,0.0003077284465281549,0.0031260532284761167,0.003100358520812474,-0.0027965233602870454,-0.002792630074284319
low_to_high_roughness,stable_low_roughness,0,3,51,mid,0.0911478241925387,0.09116951385450478,-0.005208408329797326,-0.005205956144253336,0.09635623252233602,0.09637546999875812
low_to_high_roughness,stable_low_roughness,0,3,54,mid,0.2562109278282121,0.25627797581462464,0.034491822951434825,0.03448714536986408,0.22171910487677726,0.22179083044476056
low_to_high_roughness,stable_low_roughness,0,3,57,mid,-0.4217057985882598,-0.4217738149731867,0.0383786924033348,0.0384023165428814,-0.4600844909915946,-0.4601761315160681
low_to_high_roughness,stable_low_roughness,0,3,60,mid,-0.3261590037632273,-0.3261899562774146,-0.1983041686621531,-0.19827387801144308,-0.1278548351010742,-0.1279160782659715
low_to_high_roughness,stable_low_roughness,0,3,63,mid,-0.019944227010177264,-0.019940185476428958,0.09095567450768492,0.0909072099691657,-0.11089990151786219,-0.11084739544559466
low_to_high_roughness,stable_low_roughness,0,3,66,mid,-0.014866804388747323,-0.014705892572629109,-0.03297410436970777,-0.03289875077289822,0.018107299980960445,0.018192858200269113
low_to_high_roughness,stable_low_roughness,0,3,69,mid,-0.10948207387617301,-0.10945588114454209,0.05459729367280399,0.054560499537580166,-0.164079367548977,-0.16401638068212226
low_to_high_roughness,stable_low_roughness,0,3,72,late,-0.04602949930019232,-0.045881929073320865,-0.021973926026168294,-0.021947391627945637,-0.024055573274024022,-0.02393453744537523
low_to_high_roughness,stable_low_roughness,0,3,75,late,0.15682694317103657,0.15697370021649742,-0.12384421268994725,-0.1238067798500114,0.2806711558609838,0.2807804800665088
low_to_high_roughness,stable_low_roughness,0,3,78,late,0.04468366633114107,0.04474479500858225,-0.10254509416617563,-0.10252820159631776,0.1472287604973167,0.1472729966049
low_to_high_roughness,stable_low_roughness,0,3,81,late,-0.01077039439542432,-0.010793073554471587,-0.012596210653421598,-0.012595575278665554,0.0018258162579972773,0.0018025017241939667
low_to_high_roughness,stable_low_roughness,0,3,84,late,0.13563014384966404,0.13543942871970632,0.1151995237945001,0.11511112020077341,0.02043062005516394,0.020328308518932914
low_to_high_roughness,stable_low_roughness,0,3,87,late,0.4891977468257452,0.4890830054441489,0.17224553513300114,0.17219566087722674,0.316952211692744,0.31688734456692214
low_to_high_roughness,stable_low_roughness,0,3,90,late,-0.3011033182512869,-0.3011050633431875,-0.005182334660022783,-0.005182832580330171,-0.2959209835912641,-0.2959222307628573
low_to_high_roughness,stable_low_roughness,0,3,93,late,-0.232359606624301,-0.23235767395426302,0.0038563823548001253,0.0038651672204984833,-0.23621598897910112,-0.2362228411747615
low_to_high_roughness,stable_low_roughness,0,3,96,late,0.09091167511302159,0.09093353529673037,0.004232054292173104,0.004230126217898478,0.08667962082084849,0.0867034090788319
low_to_high_roughness,stable_low_roughness,0,3,99,late,0.048638714262649735,0.04866634423470892,0.010778842627383989,0.010771145573957086,0.037859871635265746,0.03789519866075183
low_to_high_roughness,stable_low_roughness,0,3,102,late,-0.09450258983300813,-0.09452065152187453,-0.055383631658007526,-0.055381311299782715,-0.03911895817500061,-0.03913934022209181
low_to_high_roughness,stable_low_roughness,0,3,105,late,0.0030799972463564362,0.003060180396572104,-0.15639853863856953,-0.15635630251738122,0.15947853588492597,0.15941648291395333
low_to_high_roughness,stable_low_roughness,0,3,108,late,0.09441966998535811,0.09444603054998393,-0.017878986739887165,-0.017877771331044318,0.11229865672524528,0.11232380188102825
low_to_high_roughness,stable_low_roughness,0,3,111,late,0.411416837662497,0.4115291869193716,-0.0037319965244246023,-0.0036849727325170556,0.4151488341869216,0.4152141596518887
low_to_high_roughness,stable_low_roughness,0,3,114,late,0.5519583265400019,0.5522133253653689,0.010950367624846968,0.010972642011923384,0.5410079589151549,0.5412406833534456
low_to_high_roughness,stable_low_roughness,0,3,117,late,1.6277565942449517,1.628541034864107,0.009456947811922856,0.009712400154439749,1.6182996464330288,1.6188286347096672
low_to_high_roughness,stable_low_roughness,0,6,0,early,0.0,-0.13766274607713186,0.0,-0.15040755897591845,0.0,0.012744812898786595
low_to_high_roughness,stable_low_roughness,0,6,3,early,-0.0010695609595135283,0.08574561355792021,-0.05150977427618982,-0.00033718681761447933,0.050440213316676294,0.08608280037553469
low_to_high_roughness,stable_low_roughness,0,6,6,early,0.004741763350976896,-0.004392389466668645,0.05268816331320339,-0.0016033711593497757,-0.047946399962226494,-0.002789018307318869
low_to_high_roughness,stable_low_roughness,0,6,9,early,0.04514631581034445,0.003014701458447955,0.0860521695229019,0.0072389338499288525,-0.04090585371255745,-0.004224232391480898
low_to_high_roughness,stable_low_roughness,0,6,12,early,-0.05639657941737744,-0.0028997351924155423,0.006361793263831156,0.00048730448859024555,-0.0627583726812086,-0.003387039681005788
low_to_high_roughness,stable_low_roughness,0,6,15,early,-0.06509809750122059,-0.007018368420832477,-0.004459958594975166,0.0006551902351561445,-0.06063813890624542,-0.0076735586559886215
low_to_high_roughness,stable_low_roughness,0,6,18,early,-0.07046844788023776,-0.009064216899857147,0.021473229789050252,0.00016860141120217387,-0.09194167766928801,-0.009232818311059321
low_to_high_roughness,stable_low_roughness,0,6,21,early,-2.1896157883338763e-05,0.04686128426240804,0.011612350644663705,0.0001884678567671827,-0.011634246802547044,0.04667281640564086
low_to_high_roughness,stable_low_roughness,0,6,24,early,-0.0010009128249896387,0.05174012060106113,0.01887055787704077,0.0010174533347345749,-0.019871470702030408,0.05072266726632656
low_to_high_roughness,stable_low_roughness,0,6,27,early,-0.0024025721739451833,0.09318612973235413,-0.005558726224942148,0.00036738407282127516,0.003156154050996965,0.09281874565953285
low_to_high_roughness,stable_low_roughness,0,6,30,early,-0.002496409779613018,0.03865986504548724,0.029487906063752817,0.0025237479692907516,-0.031984315843365835,0.03613611707619649
low_to_high_roughness,stable_low_roughness,0,6,33,early,-0.07808823398750075,-0.08319804864017871,-0.032077623755705775,-0.0008863607536375162,-0.04601061023179498,-0.0823116878865412
low_to_high_roughness,stable_low_roughness,0,6,36,mid,-0.00642558245663738,0.010879592230134683,0.017707912719023444,0.0005511402279919086,-0.024133495175660824,0.010328452002142774
low_to_high_roughness,stable_low_roughness,0,6,39,mid,-0.09408140987817831,0.07624345613881095,0.007679157446540741,-0.002681066643144714,-0.10176056732471905,0.07892452278195566
low_to_high_roughness,stable_low_roughness,0,6,42,mid,0.0471178843235347,-0.009005681037237423,0.00268476691047817,-7.448505240748027e-05,0.04443311741305653,-0.008931195984829943
low_to_high_roughness,stable_low_roughness,0,6,45,mid,-0.07749723743769832,-0.40159295521123567,0.036979960202985385,0.025863138031532062,-0.1144771976406837,-0.42745609324276773
low_to_high_roughness,stable_low_roughness,0,6,48,mid,0.03621770138574215,-0.20903184963628507,0.016252631260067874,0.0029861733777487715,0.019965070125674278,-0.21201802301403383
low_to_high_roughness,stable_low_roughness,0,6,51,mid,0.23167615564320637,0.016403690950053063,0.014373559797466351,0.0002478294978198181,0.21730259584574002,0.016155861452233244
low_to_high_roughness,stable_low_roughness,0,6,54,mid,-0.13406260478020554,-0.050214289424837744,-0.04708966820794219,-0.007179948604312758,-0.08697293657226335,-0.043034340820524986
low_to_high_roughness,stable_low_roughness,0,6,57,mid,-0.7083054726534405,-0.22848115825203097,-0.03972783125663237,0.029552135735909868,-0.6685776413968081,-0.25803329398794084
low_to_high_roughness,stable_low_roughness,0,6,60,mid,-0.26517352560411284,0.030793473630091217,-0.04874161523927162,-0.03557324296176964,-0.21643191036484122,0.06636671659186086
low_to_high_roughness,stable_low_roughness,0,6,63,mid,-0.404602121084296,-0.12983006125049112,-0.048258318493633406,-0.046640592729414926,-0.35634380259066256,-0.0831894685210762
low_to_high_roughness,stable_low_roughness,0,6,66,mid,-0.21041782494961847,-0.03414192663558557,-0.021402867336504677,-0.021966091556639228,-0.1890149576131138,-0.012175835078946345
low_to_high_roughness,stable_low_roughness,0,6,69,mid,-0.0918371358800502,0.042813986936302645,0.008960630928224682,-0.0052329297625352475,-0.10079776680827487,0.04804691669883789
low_to_high_roughness,stable_low_roughness,0,6,72,late,0.25678899672732275,0.39329375825565904,-0.05834275763165317,-0.04879095067664785,0.3151317543589759,0.4420847089323069
low_to_high_roughness,stable_low_roughness,0,6,75,late,0.11365908094998595,0.30566158579908587,-0.13960817165344197,-0.07979189951940269,0.2532672526034279,0.38545348531848855
low_to_high_roughness,stable_low_roughness,0,6,78,late,0.005116017349919816,0.07248789331199218,-0.08499230577037836,-0.061802040768476146,0.09010832312029818,0.13428993408046833
low_to_high_roughness,stable_low_roughness,0,6,81,late,-0.048955504377217296,-0.18327209364086663,0.005650217083103981,-0.03353358387414343,-0.05460572146032128,-0.1497385097667232
low_to_high_roughness,stable_low_roughness,0,6,84,late,0.2782966768196252,-0.15524683582813736,0.008828959383442192,-0.14543562191334808,0.26946771743618303,-0.009811213914789285
low_to_high_roughness,stable_low_roughness,0,6,87,late,0.2853093501442495,0.017019053245259097,-0.004191849995953623,-0.08862790009826821,0.28950120014020314,0.1056469533435273
low_to_high_roughness,stable_low_roughness,0,6,90,late,-0.5628395291245112,-0.4525470891843126,-0.026513281440430636,0.031061936637545084,-0.5363262476840805,-0.48360902582185766
low_to_high_roughness,stable_low_roughness,0,6,93,late,-0.16295130946366593,-0.10280811287332337,-0.0026765425279317023,0.033143236606841986,-0.16027476693573423,-0.13595134948016535
low_to_high_roughness,stable_low_roughness,0,6,96,late,0.058603242766602365,0.009436764012093035,0.008231647914588441,-0.0027067894865041298,0.05037159485201392,0.012143553498597165
low_to_high_roughness,stable_low_roughness,0,6,99,late,-0.07120542942226349,0.09630612869631947,-0.02080366939160852,0.007926929803250715,-0.05040176003065497,0.08837919889306875
low_to_high_roughness,stable_low_roughness,0,6,102,late,-0.23908416227731055,0.24193960251824842,-0.08906856920368308,0.0025069827408197853,-0.15001559307362747,0.23943261977742863
low_to_high_roughness,stable_low_roughness,0,6,105,late,0.01020861741002066,0.4571707201048121,-0.12857913614180866,-0.09157954208636415,0.13878775355182932,0.5487502621911762
low_to_high_roughness,stable_low_roughness,0,6,108,late,0.35144179408443404,0.8451054974699503,-0.1328348744049713,-0.10743856231670665,0.4842766684894053,0.952544059786657
low_to_high_roughness,stable_low_roughness,0,6,111,late,0.47639439117239285,1.1085988391721011,-0.00699064849064554,0.053220900136355775,0.48338503966303836,1.0553779390357454
low_to_high_roughness,stable_low_roughness,0,6,114,late,1.2368553615982636,1.8092250592846777,-0.013081196250718463,0.03966210564482725,1.249936557848982,1.7695629536398505
low_to_high_roughness,stable_low_roughness,0,12,0,early,0.0,0.1624692406392002,0.0,0.20542111023438298,0.0,-0.04295186959518277
low_to_high_roughness,stable_low_roughness,0,12,3,early,-0.00019303221056279907,-0.03512885867130232,7.013485377471707e-05,0.052794685100806135,-0.00026316706433751613,-0.08792354377210845
low_to_high_roughness,stable_low_roughness,0,12,6,early,-0.0023652054014668966,-0.036255383990403844,-0.0004471335203131699,0.10497205033390936,-0.0019180718811537267,-0.1412274343243132
low_to_high_roughness,stable_low_roughness,0,12,9,early,-0.0004139096457065339,-0.01314047974068508,0.000815905519760296,0.0989552436133265,-0.00122981516546683,-0.11209572335401158
low_to_high_roughness,stable_low_roughness,0,12,12,early,-0.007601743394452409,-0.12622390067035028,-0.0001745632150719767,0.034486615081418426,-0.007427180179380433,-0.1607105157517687
low_to_high_roughness,stable_low_roughness,0,12,15,early,-0.009690784001058217,-0.1339833255408721,-1.2501247276364147e-05,0.01760038464244129,-0.009678282753781853,-0.1515837101833134
low_to_high_roughness,stable_low_roughness,0,12,18,early,-0.007532061285945191,-0.15669989316097205,0.0008536509091672528,0.0747239907314487,-0.008385712195112444,-0.23142388389242075
low_to_high_roughness,stable_low_roughness,0,12,21,early,-0.007963817866433187,-0.17949656681174975,-0.00021841630622768116,0.0007266709804017724,-0.007745401560205506,-0.18022323779215152
low_to_high_roughness,stable_low_roughness,0,12,24,early,0.20394786440023127,-9.526109553587014e-05,-0.0005617557948793539,-0.000690535308122589,0.20450962019511063,0.0005952742125867189
low_to_high_roughness,stable_low_roughness,0,12,27,early,0.14431012291910716,-6.551478838329183e-05,0.00010949445146990477,8.265789977415783e-05,0.14420062846763726,-0.00014817268815744966
low_to_high_roughness,stable_low_roughness,0,12,30,early,0.10031670802127879,-5.5616658061974356e-05,0.003832230615302634,0.044401239216365074,0.09648447740597615,-0.04445685587442705
low_to_high_roughness,stable_low_roughness,0,12,33,early,0.06304156912764208,0.00022501350049897173,-0.0031613562200270007,0.06796670503089447,0.06620292534766908,-0.0677416915303955
low_to_high_roughness,stable_low_roughness,0,12,36,mid,0.033727980045521466,6.801976907261365e-05,-0.00149224429150413,0.03880049949018538,0.035220224337025596,-0.03873247972111277
low_to_high_roughness,stable_low_roughness,0,12,39,mid,0.0336813439096873,-0.0010083879062470769,7.275813421825372e-05,0.009705749122818186,0.033608585775469046,-0.010714137029065263
low_to_high_roughness,stable_low_roughness,0,12,42,mid,-0.06408952295060996,0.11975770548721126,-2.3413403727828852e-05,0.000546404501836073,-0.06406610954688213,0.11921130098537519
low_to_high_roughness,stable_low_roughness,0,12,45,mid,-0.2913138642103713,0.252297485264914,-0.04334586481295255,-0.01991541923398432,-0.24796799939741876,0.27221290449889834
low_to_high_roughness,stable_low_roughness,0,12,48,mid,-0.17676886437221417,0.054443109803893164,0.0002727145769690076,-0.008352827681450403,-0.17704157894918318,0.06279593748534357
low_to_high_roughness,stable_low_roughness,0,12,51,mid,0.2172897774517299,-0.01498113298913939,0.0013587590659374649,-0.06624887473074748,0.21593101838579243,0.051267741741608086
low_to_high_roughness,stable_low_roughness,0,12,54,mid,0.3705396797911204,-0.029179001132745963,-0.0019208900950645758,-0.06173515482117725,0.372460569886185,0.03255615368843129
low_to_high_roughness,stable_low_roughness,0,12,57,mid,-0.42449470073566364,-1.247580593322418,0.018950680502816564,-0.05674591637424464,-0.4434453812384802,-1.1908346769481732
low_to_high_roughness,stable_low_roughness,0,12,60,mid,0.2273802787222141,-0.46356168097798545,-0.042399167539778015,-0.08429159587294163,0.26977944626199213,-0.3792700851050438
low_to_high_roughness,stable_low_roughness,0,12,63,mid,-0.09173147683919369,-0.6278534509892861,-0.03186670609566368,-0.02718019481719755,-0.05986477074353001,-0.6006732561720886
low_to_high_roughness,stable_low_roughness,0,12,66,mid,-0.36420433801111773,-0.8030224922591279,-0.04243663656103,-0.053498566602143666,-0.3217677014500877,-0.7495239256569842
low_to_high_roughness,stable_low_roughness,0,12,69,mid,0.4424785084494249,-0.00016356689201252328,-0.06090836122081353,-0.10822107481696983,0.5033868696702384,0.1080575079249573
low_to_high_roughness,stable_low_roughness,0,12,72,late,0.30786189876085224,-0.0001432560634797575,-0.04575431494111659,-0.07191542023424963,0.35361621370196883,0.07177216417076987
low_to_high_roughness,stable_low_roughness,0,12,75,late,0.20490174445859455,-1.0089361645981842e-05,-0.028029010435894064,-0.06340342775122368,0.2329307548944886,0.0633933383895777
low_to_high_roughness,stable_low_roughness,0,12,78,late,-0.16963598151274992,-0.00025471747600624983,0.015166699412580975,0.10747614737492267,-0.1848026809253309,-0.10773086485092892
low_to_high_roughness,stable_low_roughness,0,12,81,late,-0.28337341023220985,-0.0008423588552986527,-0.1455962207151235,-0.05256091637407545,-0.13777718951708637,0.0517185575187768
low_to_high_roughness,stable_low_roughness,0,12,84,late,-0.432169470930984,-0.012891288791228361,-0.1760595442738661,-0.031138920951142235,-0.2561099266571179,0.018247632159913874
low_to_high_roughness,stable_low_roughness,0,12,87,late,-0.25733855410346684,-0.002401001988777407,-0.05577353575633237,0.014910793033091702,-0.20156501834713447,-0.01731179502186911
low_to_high_roughness,stable_low_roughness,0,12,90,late,0.10668259557515475,0.00029923863561429065,0.04425074973951837,-0.0012773682694328103,0.06243184583563638,0.001576606905047101
low_to_high_roughness,stable_low_roughness,0,12,93,late,0.2272354098293695,1.2208838030797198e-05,0.025957122867549032,-0.03732569384897669,0.20127828696182046,0.037337902687007485
low_to_high_roughness,stable_low_roughness,0,12,96,late,0.38473358089245446,-9.050422510425982e-06,0.015839130240281774,-0.049351069349226284,0.3688944506521727,0.04934201892671586
low_to_high_roughness,stable_low_roughness,0,12,99,late,0.6836420190679107,3.910066548182267e-05,0.005846320720509196,-0.07892185059558093,0.6777956983474015,0.07896095126106276
low_to_high_roughness,stable_low_roughness,0,12,102,late,1.2144022488527486,-0.0003750688773695998,-0.004435499077144023,-0.1632439501679989,1.2188377479298926,0.1628688812906293
low_to_high_roughness,stable_low_roughness,0,12,105,late,1.2877170754787084,-0.005825901054453908,-0.1234802971044871,-0.22091580685641676,1.4111973725831954,0.21508990580196286
low_to_high_roughness,stable_low_roughness,0,12,108,late,1.4308819661527914,-0.009536727637404985,-0.18387468089631415,-0.2839951156496313,1.6147566470491055,0.27445838801222633
low_to_high_roughness,stable_low_roughness,1,1,0,early,0.0,-0.0012946121946200775,0.0,-0.0014105585818442318,0.0,0.00011594638722415423
low_to_high_roughness,stable_low_roughness,1,1,3,early,-0.020323115001941505,0.0004413557420388514,-0.016781931779517367,0.0003480379908515352,-0.003541183222424138,9.331775118731622e-05
low_to_high_roughness,stable_low_roughness,1,1,6,early,0.006973868052981179,0.013704775476712169,-0.005044644008787175,-0.009079797359205916,0.012018512061768353,0.022784572835918084
low_to_high_roughness,stable_low_roughness,1,1,9,early,-0.011324855599778062,-0.01112063741859882,-0.012336289396771283,-0.023101577588966152,0.0010114337969932205,0.011980940170367332
low_to_high_roughness,stable_low_roughness,1,1,12,early,0.02404323937339957,0.04033531489338078,-0.002347683348094636,0.0013710544903962306,0.026390922721494205,0.03896426040298455
low_to_high_roughness,stable_low_roughness,1,1,15,early,0.02337076245506611,0.034309858422059164,0.0019105665746731015,0.0038890179108797013,0.02146019588039301,0.030420840511179464
low_to_high_roughness,stable_low_roughness,1,1,18,early,-0.31850299860396647,-0.3822780981098297,-0.08921875663486523,-0.1211218215638954,-0.22928424196910124,-0.2611562765459343
low_to_high_roughness,stable_low_roughness,1,1,21,early,-0.011190534983298583,-0.0278962067470801,0.000676682937175821,-0.0017492391383606698,-0.011867217920474404,-0.02614696760871943
low_to_high_roughness,stable_low_roughness,1,1,24,early,0.009680757151466574,-4.086551608670219e-05,0.004545584205085579,-1.3155491679128772e-05,0.005135172946380995,-2.771002440757342e-05
low_to_high_roughness,stable_low_roughness,1,1,27,early,0.0066704772360799205,-4.238554176488191e-05,0.004344085438937315,-4.472558826754819e-05,0.002326391797142606,2.340046502666282e-06
low_to_high_roughness,stable_low_roughness,1,1,30,early,-0.009318013373998138,7.520312986925015e-06,-0.009570202398344274,2.8510321946298434e-05,0.0002521890243461361,-2.099000895937342e-05
low_to_high_roughness,stable_low_roughness,1,1,33,early,-0.0024283823999872167,-0.00601846620932478,-0.001353978436626102,-0.0015739741891069858,-0.0010744039633611147,-0.004444492020217794
low_to_high_roughness,stable_low_roughness,1,1,36,mid,-0.001202316760742169,0.0011466986982440492,-0.000642067028231403,-0.0014467628784330996,-0.0005602497325107661,0.0025934615766771488
low_to_high_roughness,stable_low_roughness,1,1,39,mid,0.0020112212146803157,-1.0008715951900782e-05,-0.002892685775924303,2.8885244369447616e-05,0.004903906990604619,-3.88939603213484e-05
low_to_high_roughness,stable_low_roughness,1,1,42,mid,-0.003625005904898478,-2.824115300560995e-06,-0.0005147351060122013,-4.3257771825677693e-07,-0.0031102707988862766,-2.391537582304218e-06
low_to_high_roughness,stable_low_roughness,1,1,45,mid,0.019740246423925745,1.4270278607564357e-05,-0.019479691658032428,2.546253962609768e-05,0.03921993808195817,-1.1192261018533323e-05
low_to_high_roughness,stable_low_roughness,1,1,48,mid,0.0011630235086561992,1.1009917778925316e-06,0.008519940577003893,0.009098514719476508,-0.007356917068347693,-0.009097413727698615
low_to_high_roughness,stable_low_roughness,1,1,51,mid,-0.1311189955695733,-0.0005276687502788757,0.30620372909746735,0.3323592410597758,-0.43732272466704064,-0.3328869098100547
low_to_high_roughness,stable_low_roughness,1,1,54,mid,-0.3448723498618847,-0.3241659098878119,-0.6376997172392597,-0.6503799528476844,0.29282736737737497,0.32621404295987244
low_to_high_roughness,stable_low_roughness,1,1,57,mid,-0.10336950122409878,-0.08233624415744306,-0.15879569150443495,-0.16609758653210774,0.05542619028033617,0.08376134237466468
low_to_high_roughness,stable_low_roughness,1,1,60,mid,0.050899135547349046,0.07122823234832638,0.04391179119343737,0.04656597190518097,0.006987344353911677,0.024662260443145415
low_to_high_roughness,stable_low_roughness,1,1,63,mid,0.43019430401554937,0.5421184274645143,-0.22851069790051615,-0.23667110810879477,0.6587050019160655,0.7787895355733091
low_to_high_roughness,stable_low_roughness,1,1,66,mid,-0.010878074073246827,0.007007931643666747,0.0039491141317331835,6.339052687986957e-06,-0.01482718820498001,0.00700159259097876
low_to_high_roughness,stable_low_roughness,1,1,69,mid,0.2819565540184128,0.3635029106183527,-0.011024283447104127,-3.277331043051446e-05,0.29298083746551695,0.3635356839287832
low_to_high_roughness,stable_low_roughness,1,1,72,late,0.46293681348831117,0.5750935698790871,0.12448474499913353,0.1541336772981553,0.33845206848917764,0.4209598925809318
low_to_high_roughness,stable_low_roughness,1,1,75,late,-0.7244168246353009,-0.7675045161910008,-0.5091261932131501,-0.5493903752363041,-0.21529063142215077,-0.21811414095469672
low_to_high_roughness,stable_low_roughness,1,1,78,late,0.005175902172288771,0.017241538865482103,-0.0017721653843441238,-5.100509602130963e-06,0.006948067556632895,0.017246639375084236
low_to_high_roughness,stable_low_roughness,1,1,81,late,-0.1028177155806976,-0.07990831207091503,0.08917569402732758,0.09610960351647982,-0.1919934096080252,-0.17601791558739485
low_to_high_roughness,stable_low_roughness,1,1,84,late,-0.029462966361424536,-0.039551132923769966,0.008182478255626416,0.004526468877570328,-0.03764544461705095,-0.044077601801340294
low_to_high_roughness,stable_low_roughness,1,1,87,late,-0.2783652683650323,-0.28022193181551186,-0.0793304467013973,-0.08075390814363789,-0.19903482166363498,-0.19946802367187397
low_to_high_roughness,stable_low_roughness,1,1,90,late,-0.3747053315457576,-0.4276477140715702,-0.44976620836553716,-0.4851733073462319,0.07506087681977958,0.05752559327466167
low_to_high_roughness,stable_low_roughness,1,1,93,late,0.030890953983952075,0.04031578699205158,-0.004523455221506649,-0.00012486086561836612,0.03541440920545873,0.040440647857669945
low_to_high_roughness,stable_low_roughness,1,1,96,late,-0.29994579214828776,-0.35453306253053785,0.03191982597943355,0.0008063103722171228,-0.3318656181277213,-0.35533937290275497
low_to_high_roughness,stable_low_roughness,1,1,99,late,-0.015920932026489094,-0.017888796976186585,0.0031649504925830296,-3.1032766269926265e-05,-0.019085882519072124,-0.01785776420991666
low_to_high_roughness,stable_low_roughness,1,1,102,late,0.0016002571892007418,0.002225060822756553,-0.00034279164495965497,2.176032264847652e-05,0.0019430488341603967,0.0022033005001080765
low_to_high_roughness,stable_low_roughness,1,1,105,late,-0.004027629108676151,-0.0048405813890476206,-0.0025057968565318084,0.00012856347507546328,-0.0015218322521443426,-0.004969144864123084
low_to_high_roughness,stable_low_roughness,1,1,108,late,-0.04005673417763678,-0.04676026939316591,-0.015479322071698887,0.0006119707545910735,-0.02457741210593789,-0.04737224014775698
low_to_high_roughness,stable_low_roughness,1,1,111,late,0.005570917767135253,0.007809495822742596,-0.027739482992396036,0.000581056810864844,0.03331040075953129,0.007228439011877752
low_to_high_roughness,stable_low_roughness,1,1,114,late,-5.24099417978899e-05,5.045433435306966e-05,-0.004083834449863492,9.730480445298978e-05,0.004031424508065602,-4.685047009992012e-05
low_to_high_roughness,stable_low_roughness,1,1,117,late,-0.05306410673418843,-0.04802050766236127,0.004997259687328476,-0.0002605601884478337,-0.05806136642151691,-0.04775994747391343
low_to_high_roughness,stable_low_roughness,1,3,0,early,0.0,0.005033205440810179,0.0,0.00418231623188281,0.0,0.000850889208927369
low_to_high_roughness,stable_low_roughness,1,3,3,early,1.1059678595159994e-07,0.15057051345259787,4.688011645548329e-08,0.12061074847626363,6.371666949611665e-08,0.029959764976334236
low_to_high_roughness,stable_low_roughness,1,3,6,early,0.03335436122172844,0.27237687809035993,-0.01594863948178178,0.10017584250809328,0.04930300070351022,0.17220103558226665
low_to_high_roughness,stable_low_roughness,1,3,9,early,-0.3769047817919035,-0.7478189445097377,0.32116217037238615,-0.1363204214725015,-0.6980669521642897,-0.6114985230372363
low_to_high_roughness,stable_low_roughness,1,3,12,early,-0.22907427144599413,0.027026781827164947,-0.06268537320425532,0.052588525625607646,-0.1663888982417388,-0.0255617437984427
low_to_high_roughness,stable_low_roughness,1,3,15,early,0.042941386968089156,0.00893100831297445,0.04307196080459833,0.0013664903187307065,-0.0001305738365091763,0.007564517994243743
low_to_high_roughness,stable_low_roughness,1,3,18,early,0.227306962516082,-0.032784048949561995,0.10854141059002165,-0.038229683895483646,0.11876555192606036,0.005445634945921651
low_to_high_roughness,stable_low_roughness,1,3,21,early,0.009281632017597907,0.0001727866936731548,-0.007212976969310891,-0.0074529505546804264,0.0164946089869088,0.007625737248353581
low_to_high_roughness,stable_low_roughness,1,3,24,early,0.0017708013243564746,-0.001579809254417086,-0.0012727046608078663,-0.0007181384743885078,0.003043505985164341,-0.0008616707800285783
low_to_high_roughness,stable_low_roughness,1,3,27,early,0.12970058961675415,0.009079950309328177,0.14755248702061244,0.06851753283336098,-0.017851897403858286,-0.059437582524032806
low_to_high_roughness,stable_low_roughness,1,3,30,early,-0.011836820265511083,2.5217255695542118e-06,-0.025218984656827648,-0.03588280289874542,0.013382164391316564,0.03588532462431497
low_to_high_roughness,stable_low_roughness,1,3,33,early,0.0023766601526512554,0.0020531314678113866,0.005025080421609707,0.00977829469683078,-0.0026484202689584513,-0.007725163229019394
